"","ST_CASE","VEH_NO","HIT_RUNNAME","NUMOCCSNAME","L_STATENAME","SPEEDRELNAME","VSPD_LIM"
"1818",40281,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",40
"1819",40282,1,"No","01","Arizona","No",40
"1820",40282,2,"No","01","Arizona","No",40
"1821",40282,3,"No","03","Arizona","No",40
"1822",40283,1,"No","03","Massachusetts","No",65
"1823",40284,1,"Yes","Unknown","Reported as Unknown","No",35
"1824",40285,1,"No","01","Arizona","Yes, Too Fast for Conditions",35
"1825",40285,2,"No","02","Arizona","No",35
"1826",40286,1,"No","01","Arizona","No",75
"1827",40286,2,"No","01","New York","No",75
"1828",40287,1,"No","01","Arizona","No",55
"1829",40288,1,"No","03","Arizona","No",35
"1830",40289,1,"No","01","Arizona","No",65
"1831",40290,1,"No","01","Arizona","No",35
"1832",40290,2,"No","01","Arizona","No",35
"1833",40291,1,"No","01","Arizona","Yes, Too Fast for Conditions",75
"1834",40292,1,"Yes","01","Arizona","Reported as Unknown",40
"1835",40293,1,"No","01","Arizona","Yes, Exceeded Speed Limit",40
"1836",40293,2,"No","01","Arizona","No",40
"1837",40294,1,"No","01","Arizona","Yes, Racing",65
"1838",40294,2,"No","02","Arizona","No",65
"1839",40294,3,"No","01","Arizona","No",65
"1840",40295,1,"No","05","Arizona","Yes, Too Fast for Conditions",40
"1841",40296,1,"No","02","Utah","No",65
"1842",40297,1,"No","01","Arizona","No",40
"1843",40297,2,"No","01","Arizona","No",20
"1844",40298,1,"Yes","01","Arizona","No",35
"1845",40299,1,"No","01","Arizona","No",45
"1846",40299,2,"No","02","Arizona","No",45
"1847",40299,3,"No","01","Arizona","No",45
"1848",40300,1,"No","01","Arizona","No",40
"1849",40301,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",40
"1850",40302,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",75
"1851",40303,1,"No","01","Arizona","No",40
"1852",40303,3,"Yes","01","Reported as Unknown","No",40
"1853",40304,1,"No","01","Arizona","Yes, Too Fast for Conditions",35
"1854",40305,1,"No","14","Arizona","Yes, Too Fast for Conditions",75
"1855",40306,1,"No","01","Washington","No",65
"1856",40306,2,"No","01","Arizona","No",65
"1857",40307,1,"No","01","Arizona","No",40
"1858",40308,1,"No","04","Oklahoma","No",75
"1859",40309,1,"No","01","Arizona","No",55
"1860",40309,2,"No","01","Arizona","No",65
"1861",40310,1,"No","01","Arizona","No",65
"1862",40311,1,"No","01","Arizona","No",45
"1863",40312,1,"No","01","Arizona","No",45
"1864",40313,1,"No","01","California","Yes, Too Fast for Conditions",45
"1865",40313,2,"No","01","California","Yes, Too Fast for Conditions",45
"1866",40314,1,"No","01","Arizona","Reported as Unknown",40
"1867",40315,1,"No","02","New York","No",45
"1868",40315,2,"No","01","Arizona","No",45
"1869",40316,1,"No","01","Arizona","Yes, Exceeded Speed Limit",35
"1870",40317,1,"No","01","Arizona","No",40
"1871",40319,1,"Reported as Unknown","Unknown","Reported as Unknown","Reported as Unknown",99
"1872",40320,1,"No","Unknown","Reported as Unknown","Reported as Unknown",99
"1873",40320,2,"No","01","Arizona","No",99
"1874",40321,1,"No","01","Arizona","No",40
"1875",40322,1,"No","01","Arizona","No",99
"1876",40323,1,"No","01","Reported as Unknown","Reported as Unknown",99
"1877",40323,2,"No","02","Arizona","No",99
"1878",40324,1,"Yes","01","Arizona","No",99
"1879",40325,1,"Yes","Unknown","Arizona","Yes, Too Fast for Conditions",40
"1880",40326,1,"Reported as Unknown","Unknown","Reported as Unknown","Reported as Unknown",99
"1881",40327,1,"No","Unknown","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",99
"1882",40328,1,"No","01","Arizona","No",45
"1883",40328,2,"No","01","Arizona","No",40
"1884",40329,1,"No","01","Arizona","Yes, Racing",99
"1885",40330,1,"No","01","Arizona","Yes, Too Fast for Conditions",50
"1886",40330,2,"No","01","Arizona","Yes, Too Fast for Conditions",50
"1887",40330,3,"No","01","Arizona","No",50
"1888",40331,1,"No","Unknown","Arizona","No",40
"1889",40332,1,"No","01","Arizona","No",40
"1890",40332,2,"No","02","Texas","No",40
"1891",40333,1,"No","03","Arizona","Yes, Specifics Unknown",45
"1892",40333,2,"No","01","Arizona","No",45
"1893",40333,3,"No","01","Arizona","No",45
"1894",40334,1,"Yes","Unknown","Reported as Unknown","No",99
"1895",40335,1,"No","Unknown","Arizona","Yes, Too Fast for Conditions",40
"1896",40336,1,"No","Unknown","Arizona","No",99
"1897",40337,1,"No","02","Arizona","No",45
"1898",40338,1,"No","01","Arizona","No",40
"1899",40338,2,"No","01","Arizona","No",40
"1900",40339,1,"No","01","Arizona","No",25
"1901",40340,1,"No","02","Arizona","Yes, Too Fast for Conditions",45
"1902",40341,1,"No","01","Arizona","Yes, Exceeded Speed Limit",40
"1903",40341,2,"No","01","Arizona","No",40
"1904",40342,1,"No","01","Arizona","Reported as Unknown",50
"1905",40343,1,"No","01","Arizona","No",30
"1906",40343,2,"No","01","Arizona","No",40
"1907",40344,1,"No","01","Arizona","No",35
"1908",40345,1,"No","01","Arizona","No",65
"1909",40346,1,"No","01","Arizona","No",25
"1910",40346,2,"No","01","Arizona","No",25
"1911",40347,1,"No","01","Arizona","No",55
"1912",40347,2,"No","01","Arizona","No",55
"1913",40348,1,"No","02","Arizona","No",75
"1914",40349,1,"No","02","Arizona","No",75
"1915",40350,1,"No","01","Arizona","No",75
"1916",40352,1,"No","01","Nevada","No",55
"1917",40353,1,"No","01","Arizona","No",50
"1918",40354,1,"No","02","Arizona","No",45
"1919",40354,2,"No","03","Arizona","No",45
"1920",40355,1,"No","02","Arizona","No",65
"1921",40356,1,"No","01","Arizona","Yes, Too Fast for Conditions",30
"1922",40356,2,"No","02","Arizona","No",30
"1923",40357,1,"No","01","Arizona","Yes, Too Fast for Conditions",55
"1924",40357,2,"No","03","Arizona","No",55
"1925",40358,1,"No","03","Arizona","No",45
"1926",40360,1,"No","01","Arizona","No",35
"1927",40360,2,"No","01","Arizona","Yes, Too Fast for Conditions",35
"1928",40361,1,"No","01","Arizona","No",35
"1929",40361,2,"No","01","South Dakota","No",35
"1930",40361,3,"No","01","South Dakota","No",35
"1931",40362,1,"No","01","Arizona","No",65
"1932",40362,2,"No","04","Arizona","No",65
"1933",40362,3,"No","03","Arizona","No",65
"1934",40362,4,"No","01","Arizona","No",65
"1935",40363,1,"No","02","Arizona","No",65
"1936",40364,1,"No","07","Arizona","Yes, Too Fast for Conditions",65
"1937",40365,1,"No","02","Arizona","No",0
"1938",40365,2,"No","01","Arizona","No",40
"1939",40366,1,"No","02","Arizona","No",45
"1940",40366,2,"No","01","Arizona","No",45
"1941",40366,3,"No","01","Arizona","No",45
"1942",40366,4,"No","01","Arizona","No",45
"1943",40366,5,"No","03","Arizona","No",45
"1944",40366,6,"No","02","Arizona","No",45
"1945",40366,7,"No","01","Arizona","No",45
"1946",40367,1,"No","01","Tennessee","No",75
"1947",40367,2,"No","01","Arizona","No",75
"1948",40368,1,"No","01","Arizona","No",35
"1949",40369,1,"Yes","01","Arizona","Yes, Too Fast for Conditions",35
"1950",40369,2,"No","02","Arizona","No",35
"1951",40370,1,"No","02","Arizona","No",40
"1952",40371,1,"No","01","Arizona","No",55
"1953",40371,2,"No","01","Arizona","No",55
"1954",40372,1,"No","02","Arizona","No",65
"1955",40372,2,"No","01","Arizona","No",65
"1956",40372,3,"No","01","Arizona","No",65
"1957",40372,4,"No","01","Arizona","No",65
"1958",40372,5,"No","01","Florida","No",65
"1959",40372,6,"No","01","Arizona","No",65
"1960",40373,1,"No","02","Arizona","No",40
"1961",40373,2,"No","01","Arizona","No",35
"1962",40373,3,"No","03","Arizona","No",40
"1963",40373,4,"No","01","Arizona","No",40
"1964",40375,1,"No","01","Arizona","No",65
"1965",40376,1,"Yes","Unknown","Reported as Unknown","No",45
"1966",40376,2,"Yes","01","Arizona","No",45
"1967",40376,3,"Yes","Unknown","Reported as Unknown","Reported as Unknown",45
"1968",40377,1,"No","02","Arizona","No",65
"1969",40377,2,"No","03","Arizona","No",65
"1970",40378,1,"No","01","Arizona","Yes, Too Fast for Conditions",55
"1971",40379,1,"No","01","Arizona","No",45
"1972",40379,2,"No","01","Arizona","No",40
"1973",40379,3,"No","02","Arizona","No",45
"1974",40379,4,"No","02","Arizona","No",45
"1975",40380,1,"No","01","Arizona","No",75
"1976",40381,1,"No","01","Arizona","Yes, Too Fast for Conditions",40
"1977",40381,2,"No","02","Arizona","No",40
"1978",40382,1,"No","02","Colorado","No",35
"1979",40383,1,"Yes","Unknown","Arizona","Reported as Unknown",40
"1980",40383,2,"Yes","Unknown","Arizona","Reported as Unknown",40
"1981",40384,1,"No","03","Arizona","No",45
"1982",40384,2,"No","03","Arizona","No",45
"1983",40385,1,"No","01","Arizona","No",25
"1984",40385,2,"No","01","Arizona","No",50
"1985",40386,1,"No","01","Arizona","Yes, Too Fast for Conditions",65
"1986",40386,2,"No","05","Arizona","No",65
"1987",40387,1,"No","08","Arizona","Yes, Too Fast for Conditions",75
"1988",40388,1,"No","02","Arizona","No",35
"1989",40388,2,"No","01","Arizona","No",65
"1990",40389,1,"No","01","Arizona","No",55
"1991",40389,2,"No","02","Texas","No",55
"1992",40390,1,"No","01","Arizona","Reported as Unknown",25
"1993",40391,1,"No","02","Arizona","Yes, Too Fast for Conditions",65
"1994",40391,2,"No","01","Arizona","No",65
"1995",40391,3,"No","01","Arizona","No",65
"1996",40392,1,"No","07","Arizona","Yes, Too Fast for Conditions",75
"1997",40393,1,"No","01","Arizona","Yes, Too Fast for Conditions",40
"1998",40393,2,"No","03","Arizona","No",25
"1999",40394,1,"No","01","Arizona","Reported as Unknown",35
"2000",40394,2,"No","03","Arizona","No",35
"2001",40394,3,"No","01","Arizona","No",0
"2002",40395,1,"No","03","Arizona","Yes, Too Fast for Conditions",75
"2003",40395,2,"No","03","Arizona","No",75
"2004",40396,1,"No","02","Arizona","No",40
"2005",40397,1,"No","01","Arizona","Reported as Unknown",35
"2006",40398,1,"No","04","Arizona","Reported as Unknown",98
"2007",40399,1,"No","01","Arizona","No",45
"2008",40400,1,"No","Unknown","Arizona","Yes, Too Fast for Conditions",65
"2009",40401,1,"No","01","Reported as Unknown","No",99
"2010",40402,1,"No","01","Arizona","No",40
"2011",40403,1,"No","03","Arizona","No",35
"2012",40403,2,"No","01","Arizona","Reported as Unknown",35
"2013",40404,1,"No","01","Arizona","No",45
"2014",40405,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",99
"2015",40406,1,"No","04","Missouri","No",98
"2016",40407,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",99
"2017",40408,1,"No","01","Arizona","No",40
"2018",40409,1,"No","01","Arizona","No",40
"2019",40410,1,"Reported as Unknown","Unknown","Reported as Unknown","Reported as Unknown",99
"2020",40411,1,"No","01","Arizona","No",45
"2021",40412,1,"No","01","Arizona","Reported as Unknown",40
"2022",40412,2,"No","01","Arizona","No",40
"2023",40413,1,"No","01","Arizona","Yes, Too Fast for Conditions",50
"2024",40414,1,"No","01","Arizona","Reported as Unknown",40
"2025",40415,1,"No","01","Arizona","Yes, Exceeded Speed Limit",45
"2026",40416,1,"No","02","Arizona","No",50
"2027",40416,2,"No","01","Arizona","No",50
"2028",40417,1,"No","02","Arizona","Yes, Too Fast for Conditions",35
"2029",40418,1,"No","01","Arizona","Yes, Too Fast for Conditions",75
"2030",40419,1,"No","01","Arizona","No",40
"2031",40419,2,"No","02","Arizona","No",40
"2032",40420,1,"No","02","Arizona","Reported as Unknown",35
"2033",40421,1,"No","01","Arizona","No",65
"2034",40421,2,"No","01","Arizona","No",65
"2035",40422,1,"No","02","Arizona","No",50
"2036",40422,2,"No","02","Arizona","No",50
"2037",40423,1,"No","01","Hawaii","No",45
"2038",40423,2,"No","02","Arizona","No",65
"2039",40424,1,"Yes","03","Arizona","No",40
"2040",40425,1,"No","01","Arizona","Yes, Exceeded Speed Limit",40
"2041",40426,1,"No","01","Arizona","Reported as Unknown",65
"2042",40427,1,"No","02","Arizona","No",45
"2043",40428,1,"No","01","Arizona","Yes, Exceeded Speed Limit",40
"2044",40428,2,"No","01","Arizona","No",40
"2045",40429,1,"No","02","Arizona","No",40
"2046",40429,2,"No","02","Arizona","No",40
"2047",40430,1,"No","01","Arizona","No",65
"2048",40431,1,"No","01","Arizona","No",65
"2049",40431,2,"No","01","Arizona","No",65
"2050",40432,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",75
"2051",40433,1,"No","01","Arizona","No",35
"2052",40434,1,"No","01","Arizona","Yes, Too Fast for Conditions",30
"2053",40435,1,"No","01","Arizona","No",35
"2054",40436,1,"No","01","Arizona","No",40
"2055",40436,2,"No","01","Arizona","No",40
"2056",40437,1,"No","01","Arizona","Yes, Too Fast for Conditions",35
"2057",40438,1,"No","01","Arizona","No",45
"2058",40439,1,"No","01","Arizona","No",75
"2059",40439,2,"No","06","Arizona","No",75
"2060",40440,1,"No","01","Arizona","Yes, Too Fast for Conditions",45
"2061",40441,1,"No","02","Arizona","No",65
"2062",40442,1,"No","01","Arizona","Yes, Too Fast for Conditions",55
"2063",40442,2,"No","01","Arizona","No",55
"2064",40442,3,"No","01","Arizona","No",55
"2065",40442,4,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",55
"2066",40442,5,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",55
"2067",40443,1,"No","02","Indiana","Yes, Too Fast for Conditions",65
"2068",40444,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",45
"2069",40445,1,"No","01","Florida","No",65
"2070",40445,2,"No","01","Arizona","Yes, Too Fast for Conditions",65
"2071",40446,1,"No","01","Arizona","Reported as Unknown",65
"2072",40446,2,"No","03","New Jersey","No",65
"2073",40446,3,"No","01","Washington","No",65
"2074",40447,1,"No","03","Arizona","Yes, Too Fast for Conditions",45
"2075",40447,2,"No","04","Arizona","No",45
"2076",40448,1,"No","01","Arizona","No",40
"2077",40450,1,"No","02","Arizona","Reported as Unknown",75
"2078",40451,1,"No","01","Arizona","No",65
"2079",40451,2,"No","02","Arizona","No",65
"2080",40452,1,"No","01","Arizona","Reported as Unknown",40
"2081",40453,1,"No","01","Arizona","No",40
"2082",40454,1,"No","02","Arizona","No",0
"2083",40454,2,"No","01","Arizona","No",40
"2084",40455,1,"No","01","Arizona","No",40
"2085",40456,1,"No","01","Arizona","No",35
"2086",40457,1,"No","01","Arizona","No",75
"2087",40458,1,"No","01","Arizona","No",65
"2088",40459,1,"No","01","Arizona","Yes, Too Fast for Conditions",65
"2089",40459,2,"No","01","Arizona","No",65
"2090",40460,1,"No","02","Arizona","No",35
"2091",40461,1,"No","01","Arizona","Yes, Too Fast for Conditions",65
"2092",40461,2,"No","01","Arizona","No",65
"2093",40462,1,"No","02","Texas","Yes, Too Fast for Conditions",75
"2094",40463,1,"No","01","Arizona","Yes, Exceeded Speed Limit",20
"2095",40464,1,"No","01","Arizona","Yes, Too Fast for Conditions",65
"2096",40465,1,"No","01","Arizona","Yes, Too Fast for Conditions",75
"2097",40465,2,"No","01","Colorado","No",75
"2098",40466,1,"No","02","Arizona","Yes, Exceeded Speed Limit",25
"2099",40467,1,"No","02","Arizona","No",65
"2100",40467,2,"No","02","Arizona","No",65
"2101",40468,1,"No","02","Texas","No",40
"2102",40469,1,"No","02","Arizona","Reported as Unknown",40
"2103",40470,1,"No","01","Arizona","Yes, Exceeded Speed Limit",35
"2104",40471,1,"No","Unknown","Arizona","No",45
"2105",40471,2,"No","01","Arizona","No",45
"2106",40472,1,"No","Unknown","Reported as Unknown","Reported as Unknown",99
"2107",40473,1,"No","Unknown","Nevada","No",45
"2108",40473,2,"No","01","Arizona","No",45
"2109",40474,1,"No","Unknown","Arizona","Reported as Unknown",99
"2110",40474,2,"No","Unknown","Reported as Unknown","Reported as Unknown",99
"2111",40475,1,"No","Unknown","Arizona","Yes, Too Fast for Conditions",98
"2112",40476,1,"No","02","Arizona","No",45
"2113",40476,2,"No","Unknown","Arizona","No",45
"2114",40477,1,"No","Unknown","Arizona","No",45
"2115",40477,2,"No","02","Arizona","No",45
"2116",40478,1,"No","01","Arizona","Yes, Too Fast for Conditions",98
"2117",40479,1,"Reported as Unknown","Unknown","Reported as Unknown","Reported as Unknown",99
"2118",40480,1,"No","01","Arizona","No",35
"2119",40481,1,"No","01","Arizona","No",55
"2120",40481,2,"No","01","Arizona","No",55
"2121",40482,1,"No","03","Arizona","No",45
"2122",40482,2,"No","01","Arizona","No",99
"2123",40482,3,"No","01","Arizona","No",45
"2124",40483,1,"No","01","Arizona","Yes, Exceeded Speed Limit",35
"2125",40483,2,"No","01","Arizona","No",35
"2126",40484,1,"No","01","Reported as Unknown","Reported as Unknown",99
"2127",40485,1,"No","Unknown","Arizona","No",40
"2128",40485,2,"No","01","Arizona","No",40
"2129",40486,1,"No","01","Arizona","Reported as Unknown",99
"2130",40486,2,"No","01","Reported as Unknown","Reported as Unknown",99
"2131",40487,1,"No","01","Arizona","Reported as Unknown",99
"2132",40487,2,"No","01","Arizona","Reported as Unknown",99
"2133",40487,3,"No","01","Arizona","Reported as Unknown",99
"2134",40487,4,"No","03","Arizona","Reported as Unknown",99
"2135",40488,1,"No","01","Arizona","Yes, Specifics Unknown",99
"2136",40488,2,"No","01","Arizona","No",99
"2137",40489,1,"No","01","Arizona","Yes, Specifics Unknown",40
"2138",40489,2,"No","02","Arizona","No",40
"2139",40490,1,"No","01","Arizona","Yes, Too Fast for Conditions",45
"2140",40490,2,"No","01","Arizona","No",45
"2141",40491,1,"No","01","Arizona","Reported as Unknown",99
"2142",40492,1,"No","Unknown","Arizona","No",98
"2143",40493,1,"No","Unknown","Arizona","Reported as Unknown",99
"2144",40494,1,"No","Unknown","Reported as Unknown","Reported as Unknown",99
"2145",40494,2,"No","Unknown","Reported as Unknown","Reported as Unknown",99
"2146",40495,1,"No","01","Arizona","Yes, Too Fast for Conditions",35
"2147",40496,1,"No","01","Arizona","No",40
"2148",40497,1,"No","02","Arizona","No",45
"2149",40498,1,"No","01","Arizona","Yes, Too Fast for Conditions",65
"2150",40498,2,"No","01","Arizona","No",65
"2151",40498,3,"No","01","Arizona","No",65
"2152",40499,1,"No","01","Arizona","No",50
"2153",40500,1,"No","02","Nevada","No",65
"2154",40500,2,"No","01","Arizona","No",65
"2155",40501,1,"No","01","Arizona","No",35
"2156",40501,2,"No","01","California","No",35
"2157",40502,1,"No","01","Arizona","No",65
"2158",40502,2,"No","02","California","No",65
"2159",40502,3,"No","02","Arizona","No",65
"2160",40503,1,"No","01","Arizona","No",65
"2161",40503,2,"No","04","Arizona","No",65
"2162",40504,1,"No","02","California","No",40
"2163",40505,1,"No","02","Arizona","No",40
"2164",40505,2,"No","01","Arizona","No",40
"2165",40506,1,"No","01","Arizona","Yes, Too Fast for Conditions",25
"2166",40507,1,"No","01","Arizona","Yes, Too Fast for Conditions",40
"2167",40507,2,"No","01","Arizona","No",40
"2168",40508,1,"No","01","Arizona","No",65
"2169",40508,2,"No","02","Mexico","No",65
"2170",40509,1,"No","06","California","Yes, Too Fast for Conditions",75
"2171",40510,1,"No","01","Arizona","Yes, Too Fast for Conditions",75
"2172",40511,1,"No","01","Arizona","Yes, Exceeded Speed Limit",45
"2173",40512,1,"No","01","Arizona","Yes, Too Fast for Conditions",50
"2174",40513,1,"No","01","Arizona","Yes, Too Fast for Conditions",65
"2175",40514,1,"No","01","Arizona","Reported as Unknown",65
"2176",40515,1,"No","02","Reported as Unknown","Yes, Too Fast for Conditions",40
"2177",40516,1,"Yes","Unknown","Arizona","Reported as Unknown",40
"2178",40516,2,"No","02","Arizona","No",40
"2179",40517,1,"No","01","Arizona","No",40
"2180",40519,1,"No","02","New York","Reported as Unknown",75
"2181",40520,1,"No","01","Arizona","No",75
"2182",40521,1,"No","03","Arizona","No",35
"2183",40523,1,"No","01","Arizona","Reported as Unknown",35
"2184",40525,1,"No","01","Arizona","No",45
"2185",40525,2,"No","04","Arizona","No",45
"2186",40527,1,"No","01","Arizona","No",75
"2187",40528,1,"No","01","Arizona","Yes, Exceeded Speed Limit",45
"2188",40528,2,"No","03","Wyoming","No",45
"2189",40529,1,"No","03","Nevada","Reported as Unknown",75
"2190",40530,1,"No","01","Arizona","No",40
"2191",40530,2,"No","04","Arizona","No",40
"2192",40531,1,"No","01","Arizona","No",40
"2193",40532,1,"No","05","Arizona","No",40
"2194",40532,2,"No","01","Arizona","No",40
"2195",40533,1,"No","01","Arizona","No",45
"2196",40534,1,"No","01","Arizona","Yes, Too Fast for Conditions",75
"2197",40534,2,"No","02","Arizona","No",75
"2198",40534,3,"No","01","Arizona","No",75
"2199",40534,4,"No","01","Arizona","No",75
"2200",40534,5,"No","01","Idaho","No",75
"2201",40535,1,"No","01","Arizona","No",35
"2202",40536,1,"No","01","Arizona","No",35
"2203",40536,2,"No","02","Arizona","No",35
"2204",40537,1,"Yes","02","Arizona","Reported as Unknown",35
"2205",40537,2,"No","01","Arizona","Reported as Unknown",35
"2206",40538,1,"No","01","Arizona","No",0
"2207",40538,2,"No","01","Arizona","No",45
"2208",40539,1,"Yes","Unknown","Reported as Unknown","No",40
"2209",40540,1,"No","01","Arizona","No",40
"2210",40540,2,"No","01","Arizona","No",40
"2211",40541,1,"No","01","Arizona","No",65
"2212",40541,2,"No","01","Arizona","No",65
"2213",40542,1,"No","04","Arizona","No",75
"2214",40543,1,"No","01","Arizona","Yes, Too Fast for Conditions",45
"2215",40544,1,"No","01","Arizona","Reported as Unknown",65
"2216",40544,2,"No","02","Arizona","No",65
"2217",40545,1,"No","06","Arizona","No",40
"2218",40546,1,"No","02","Arizona","No",35
"2219",40547,1,"No","01","Arizona","Yes, Too Fast for Conditions",40
"2220",40547,2,"No","01","Arizona","No",30
"2221",40547,3,"No","Unknown","Arizona","No",30
"2222",40548,1,"No","01","Arizona","No",45
"2223",40548,2,"No","01","Arizona","No",0
"2224",40549,1,"No","01","Arizona","Yes, Too Fast for Conditions",55
"2225",40550,1,"No","01","Arizona","No",50
"2226",40550,2,"No","01","Arizona","No",50
"2227",40551,1,"No","Unknown","Arizona","Yes, Too Fast for Conditions",50
"2228",40552,1,"No","Unknown","Reported as Unknown","Reported as Unknown",99
"2229",40553,1,"Reported as Unknown","Unknown","Reported as Unknown","Reported as Unknown",99
"2230",40554,1,"Reported as Unknown","Unknown","Reported as Unknown","Reported as Unknown",99
"2231",40555,1,"Reported as Unknown","Unknown","Reported as Unknown","Reported as Unknown",99
"2232",40556,1,"No","01","Arizona","Reported as Unknown",99
"2233",40556,2,"No","01","Reported as Unknown","Reported as Unknown",99
"2234",40557,1,"No","01","Arizona","Reported as Unknown",60
"2235",40558,1,"No","01","Arizona","No",35
"2236",40558,2,"No","02","Arizona","No",45
"2237",40558,3,"No","01","Arizona","No",45
"2238",40559,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",99
"2239",40560,1,"No","03","Arizona","No",45
"2240",40561,1,"No","01","Arizona","No",40
"2241",40562,1,"No","01","Arizona","Yes, Racing",45
"2242",40562,2,"No","01","Arizona","Yes, Racing",45
"2243",40563,1,"No","01","Arizona","No",45
"2244",40563,2,"No","01","Arizona","No",45
"2245",40563,3,"No","01","Arizona","No",45
"2246",40564,1,"No","01","Arizona","No",40
"2247",40564,2,"No","03","Arizona","No",40
"2248",40564,3,"No","01","Arizona","No",45
"2249",40564,4,"No","01","Arizona","No",40
"2250",40565,1,"No","01","Arizona","No",35
"2251",40566,1,"No","02","Arizona","Reported as Unknown",45
"2252",40567,1,"Yes","01","Arizona","Reported as Unknown",99
"2253",40568,1,"No","02","Arizona","No",40
"2254",40569,1,"No","02","Arizona","Reported as Unknown",30
"2255",40570,1,"No","01","Arizona","Reported as Unknown",99
"2256",40571,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",99
"2257",40572,1,"No","02","Arizona","Yes, Exceeded Speed Limit",45
"2258",40573,1,"No","01","Reported as Unknown","Reported as Unknown",99
"2259",40574,1,"No","01","Reported as Unknown","Reported as Unknown",99
"2260",40575,1,"No","Unknown","Arizona","Yes, Too Fast for Conditions",55
"2261",40576,1,"No","01","Arizona","Reported as Unknown",40
"2262",40576,2,"No","01","Arizona","No",40
"2263",40577,1,"No","01","Arizona","No",40
"2264",40578,1,"No","01","Oklahoma","Yes, Too Fast for Conditions",65
"2265",40579,1,"No","01","Arizona","No",40
"2266",40580,1,"No","02","Arizona","No",40
"2267",40581,1,"No","01","Arizona","Reported as Unknown",75
"2268",40582,1,"No","01","Mississippi","Yes, Too Fast for Conditions",65
"2269",40582,2,"No","03","Arizona","No",65
"2270",40582,3,"No","01","Arizona","No",65
"2271",40582,4,"No","04","Arizona","No",65
"2272",40583,1,"No","01","Arizona","No",35
"2273",40584,1,"No","01","New Mexico","No",75
"2274",40584,2,"No","02","Colorado","No",75
"2275",40585,1,"No","01","Arizona","Yes, Too Fast for Conditions",30
"2276",40585,2,"No","01","Arizona","No",30
"2277",40586,1,"No","01","Arizona","No",30
"2278",40587,1,"No","01","Arizona","Yes, Too Fast for Conditions",65
"2279",40588,1,"No","02","Virginia","No",55
"2280",40588,2,"No","01","Texas","No",55
"2281",40589,1,"No","02","Arizona","No",40
"2282",40590,1,"No","01","Arizona","No",50
"2283",40591,1,"No","01","Arizona","Reported as Unknown",55
"2284",40592,1,"No","01","Arizona","Yes, Exceeded Speed Limit",45
"2285",40593,1,"No","01","Arizona","No",40
"2286",40593,2,"No","01","Arizona","Yes, Too Fast for Conditions",40
"2287",40593,3,"No","03","Arizona","No",40
"2288",40593,4,"No","02","Arizona","No",40
"2289",40593,5,"No","01","Arizona","No",40
"2290",40594,1,"No","02","Arizona","Yes, Too Fast for Conditions",40
"2291",40595,1,"No","01","Montana","No",35
"2292",40596,1,"Yes","01","Arizona","No",55
"2293",40596,2,"Yes","02","Arizona","No",55
"2294",40596,3,"No","05","Arizona","No",55
"2295",40597,1,"No","01","Arizona","Reported as Unknown",65
"2296",40598,1,"No","03","Arizona","No",40
"2297",40600,1,"No","02","Arizona","Yes, Exceeded Speed Limit",55
"2298",40600,2,"No","02","Arizona","No",55
"2299",40600,3,"No","01","Arizona","No",55
"2300",40600,4,"No","01","Arizona","No",55
"2301",40601,1,"No","02","Other Foreign Country","Yes, Too Fast for Conditions",55
"2302",40602,1,"No","01","Arizona","No",65
"2303",40602,2,"No","06","Arizona","No",65
"2304",40603,1,"No","01","Arizona","No",50
"2305",40603,2,"No","01","Arizona","No",50
"2306",40604,1,"No","01","Arizona","Yes, Too Fast for Conditions",35
"2307",40605,1,"No","04","Arizona","Yes, Exceeded Speed Limit",40
"2308",40605,2,"No","02","Arizona","No",40
"2309",40606,1,"No","01","Arizona","Reported as Unknown",99
"2310",40607,1,"Reported as Unknown","02","Reported as Unknown","Reported as Unknown",99
"2311",40608,1,"No","01","Arizona","No",50
"2312",40608,2,"No","01","Arizona","No",50
"2313",40609,1,"No","01","Arizona","Reported as Unknown",99
"2314",40610,1,"No","02","Arizona","No",40
"2315",40610,2,"No","01","Arizona","No",40
"2316",40611,1,"No","01","Arizona","Reported as Unknown",25
"2317",40611,2,"No","01","Arizona","No",40
"2318",40612,1,"No","01","Arizona","Yes, Too Fast for Conditions",25
"2319",40613,1,"Reported as Unknown","01","Reported as Unknown","Reported as Unknown",99
"2320",40614,1,"Yes","01","Reported as Unknown","No",99
"2321",40615,1,"Reported as Unknown","03","Reported as Unknown","Reported as Unknown",99
"2322",40615,2,"No","01","Reported as Unknown","Reported as Unknown",99
"2323",40616,1,"Reported as Unknown","01","Arizona","No",99
"2324",40617,1,"No","02","Arizona","Yes, Too Fast for Conditions",45
