"","ST_CASE","VEH_NO","HIT_RUNNAME","NUMOCCSNAME","L_STATENAME","SPEEDRELNAME","VSPD_LIM"
"7109",62012,2,"No","01","California","No",70
"7110",62012,3,"No","01","California","No",70
"7111",62013,1,"No","01","California","No",65
"7112",62013,2,"No","01","California","No",55
"7113",62014,1,"No","01","California","No",55
"7114",62015,1,"No","01","California","No",65
"7115",62016,1,"No","01","California","Reported as Unknown",55
"7116",62017,1,"No","01","California","Yes, Too Fast for Conditions",55
"7117",62017,2,"No","01","California","No",55
"7118",62018,1,"No","01","California","No",70
"7119",62019,1,"No","01","California","Yes, Too Fast for Conditions",65
"7120",62019,2,"No","01","California","No",65
"7121",62020,1,"No","01","Nebraska","No",65
"7122",62021,1,"No","01","California","Yes, Too Fast for Conditions",65
"7123",62022,1,"No","01","California","Yes, Too Fast for Conditions",65
"7124",62022,2,"No","01","California","No",55
"7125",62023,1,"No","01","California","No",65
"7126",62024,1,"No","01","California","No",55
"7127",62024,2,"No","01","California","No",55
"7128",62025,1,"No","01","California","No",65
"7129",62026,1,"No","01","California","No",55
"7130",62027,1,"No","03","California","No",55
"7131",62028,1,"No","01","California","No",0
"7132",62028,2,"No","01","California","No",55
"7133",62029,1,"No","01","California","No",45
"7134",62030,1,"No","02","California","No",65
"7135",62031,1,"No","02","California","No",55
"7136",62031,2,"No","02","California","No",55
"7137",62032,1,"No","02","California","No",45
"7138",62032,2,"No","01","California","No",45
"7139",62033,1,"No","01","California","No",35
"7140",62033,2,"No","01","California","Yes, Too Fast for Conditions",35
"7141",62034,1,"No","01","California","Yes, Too Fast for Conditions",25
"7142",62035,1,"No","01","California","Yes, Too Fast for Conditions",30
"7143",62036,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",40
"7144",62037,1,"Yes","02","California","No",40
"7145",62038,1,"Yes","01","Reported as Unknown","Yes, Too Fast for Conditions",25
"7146",62039,1,"Yes","Unknown","Reported as Unknown","Yes, Racing",35
"7147",62040,1,"No","01","California","No",0
"7148",62041,1,"No","01","California","Yes, Too Fast for Conditions",40
"7149",62041,2,"No","01","California","No",40
"7150",62042,1,"Yes","03","California","No",40
"7151",62043,1,"No","01","California","Yes, Too Fast for Conditions",55
"7152",62043,2,"No","01","California","No",55
"7153",62044,1,"No","03","California","No",70
"7154",62045,1,"Yes","02","California","No",65
"7155",62046,1,"No","01","California","No",35
"7156",62047,1,"Yes","03","California","Yes, Too Fast for Conditions",55
"7157",62047,2,"No","01","California","No",55
"7158",62047,3,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",55
"7159",62048,1,"No","01","California","No",55
"7160",62049,1,"No","01","California","No",45
"7161",62050,1,"No","01","California","No",25
"7162",62050,2,"No","01","California","No",25
"7163",62051,1,"No","01","California","No",40
"7164",62051,2,"No","02","California","Yes, Too Fast for Conditions",40
"7165",62052,1,"No","01","California","Yes, Too Fast for Conditions",45
"7166",62052,2,"No","01","Mexico","No",45
"7167",62053,1,"No","02","California","Yes, Too Fast for Conditions",40
"7168",62054,1,"No","02","California","Yes, Too Fast for Conditions",35
"7169",62055,1,"No","01","California","No",45
"7170",62056,1,"No","01","California","Yes, Too Fast for Conditions",35
"7171",62057,1,"No","01","California","Yes, Too Fast for Conditions",25
"7172",62058,1,"Yes","Unknown","Reported as Unknown","Yes, Too Fast for Conditions",45
"7173",62059,1,"No","04","California","No",65
"7174",62059,2,"No","01","California","No",65
"7175",62059,3,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",65
"7176",62060,1,"No","01","California","No",65
"7177",62060,2,"No","01","California","Yes, Too Fast for Conditions",65
"7178",62061,1,"No","01","California","No",55
"7179",62061,2,"No","01","California","No",0
"7180",62062,1,"No","01","California","No",55
"7181",62063,1,"No","02","California","No",70
"7182",62063,2,"No","01","California","No",55
"7183",62064,1,"No","01","California","No",35
"7184",62065,1,"No","01","California","No",40
"7185",62066,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",25
"7186",62067,1,"No","01","California","Yes, Too Fast for Conditions",45
"7187",62067,2,"No","02","California","No",45
"7188",62067,3,"No","01","California","No",45
"7189",62068,1,"No","02","California","No",55
"7190",62069,1,"No","01","California","No",55
"7191",62070,1,"Yes","Unknown","Reported as Unknown","No",65
"7192",62071,1,"No","01","California","No",55
"7193",62071,2,"No","01","California","No",55
"7194",62072,1,"No","02","California","No",65
"7195",62072,2,"No","01","California","No",65
"7196",62073,1,"No","01","California","Yes, Too Fast for Conditions",65
"7197",62073,2,"No","01","North Carolina","No",65
"7198",62074,1,"No","01","California","Yes, Too Fast for Conditions",65
"7199",62074,2,"No","01","Washington","No",65
"7200",62075,1,"Yes","02","California","No",65
"7201",62077,1,"No","01","Arizona","No",45
"7202",62078,1,"No","02","California","Yes, Too Fast for Conditions",40
"7203",62078,2,"No","02","California","No",40
"7204",62079,1,"No","01","California","Yes, Too Fast for Conditions",35
"7205",62080,1,"No","01","California","No",50
"7206",62081,1,"No","01","California","No",35
"7207",62082,1,"No","01","California","No",60
"7208",62083,1,"No","01","California","Yes, Too Fast for Conditions",25
"7209",62084,1,"Yes","02","California","Reported as Unknown",30
"7210",62084,2,"Yes","Unknown","Reported as Unknown","Reported as Unknown",30
"7211",62084,3,"Yes","Unknown","Reported as Unknown","Reported as Unknown",30
"7212",62085,1,"Yes","Unknown","Reported as Unknown","No",30
"7213",62086,1,"No","01","California","Yes, Exceeded Speed Limit",45
"7214",62086,2,"No","03","California","No",50
"7215",62087,1,"Yes","Unknown","Reported as Unknown","Yes, Too Fast for Conditions",25
"7216",62087,2,"No","04","California","No",25
"7217",62088,1,"No","01","California","Yes, Too Fast for Conditions",55
"7218",62089,1,"No","07","California","No",60
"7219",62090,1,"No","02","California","No",70
"7220",62091,1,"No","01","California","No",50
"7221",62091,2,"No","01","California","No",50
"7222",62091,3,"No","01","California","No",50
"7223",62092,1,"No","01","California","No",65
"7224",62093,1,"No","02","Arizona","Yes, Too Fast for Conditions",70
"7225",62094,1,"No","01","California","No",55
"7226",62094,2,"No","01","California","No",55
"7227",62095,1,"No","02","Texas","No",65
"7228",62096,1,"No","01","California","No",55
"7229",62096,2,"No","01","California","No",55
"7230",62097,1,"No","01","California","No",65
"7231",62098,1,"No","01","California","No",65
"7232",62098,2,"No","01","California","Yes, Too Fast for Conditions",65
"7233",62098,3,"No","02","California","No",65
"7234",62099,1,"No","01","California","Yes, Too Fast for Conditions",60
"7235",62099,2,"Yes","Unknown","California","No",60
"7236",62100,1,"No","02","California","No",65
"7237",62101,1,"No","02","California","No",55
"7238",62101,2,"No","01","California","No",55
"7239",62102,1,"No","01","California","Yes, Too Fast for Conditions",55
"7240",62102,2,"No","01","California","No",55
"7241",62102,3,"No","01","Arizona","No",55
"7242",62102,4,"No","01","California","No",55
"7243",62103,1,"No","01","California","No",55
"7244",62104,1,"No","01","California","No",65
"7245",62105,1,"No","02","California","Yes, Too Fast for Conditions",50
"7246",62105,2,"No","01","California","No",0
"7247",62106,1,"No","01","California","No",50
"7248",62106,2,"No","01","California","No",25
"7249",62106,3,"No","01","California","No",25
"7250",62106,4,"No","02","California","No",25
"7251",62107,1,"No","01","Oregon","Yes, Too Fast for Conditions",25
"7252",62107,2,"No","01","California","No",25
"7253",62108,1,"No","01","California","Yes, Too Fast for Conditions",35
"7254",62109,1,"No","01","California","No",45
"7255",62110,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",30
"7256",62111,1,"No","01","California","Yes, Too Fast for Conditions",35
"7257",62112,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",15
"7258",62113,1,"No","02","California","Yes, Too Fast for Conditions",35
"7259",62114,1,"No","01","California","No",45
"7260",62114,2,"No","01","California","Yes, Too Fast for Conditions",45
"7261",62115,1,"Yes","02","California","No",50
"7262",62116,1,"No","01","California","No",25
"7263",62116,2,"No","01","California","Yes, Too Fast for Conditions",35
"7264",62117,1,"No","01","California","Reported as Unknown",35
"7265",62117,2,"No","04","California","No",30
"7266",62118,1,"No","01","California","No",65
"7267",62118,2,"No","02","California","No",65
"7268",62119,1,"Yes","Unknown","California","Yes, Too Fast for Conditions",35
"7269",62120,1,"No","01","California","Yes, Too Fast for Conditions",45
"7270",62120,2,"No","01","California","Yes, Too Fast for Conditions",45
"7271",62121,1,"No","01","California","Yes, Too Fast for Conditions",40
"7272",62121,2,"No","03","California","No",40
"7273",62122,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",45
"7274",62123,1,"No","01","California","No",40
"7275",62123,2,"No","01","California","No",40
"7276",62124,1,"No","01","California","No",45
"7277",62125,1,"No","01","California","No",35
"7278",62126,1,"No","01","California","No",25
"7279",62127,1,"No","01","California","No",55
"7280",62127,2,"No","01","California","No",55
"7281",62127,3,"No","01","California","No",55
"7282",62127,4,"No","01","California","No",55
"7283",62128,1,"No","02","California","No",45
"7284",62128,2,"No","03","Texas","No",25
"7285",62129,1,"No","01","California","No",50
"7286",62129,2,"No","01","California","No",55
"7287",62130,1,"No","01","California","No",35
"7288",62130,2,"No","01","California","No",40
"7289",62130,3,"No","01","California","No",40
"7290",62130,4,"No","01","California","No",40
"7291",62130,5,"No","01","California","No",40
"7292",62131,1,"No","01","California","No",55
"7293",62132,1,"No","01","California","Yes, Too Fast for Conditions",65
"7294",62132,2,"No","01","California","No",55
"7295",62133,1,"No","01","California","No",65
"7296",62134,1,"No","01","Washington","No",65
"7297",62134,2,"No","01","California","No",65
"7298",62135,1,"No","01","California","Reported as Unknown",45
"7299",62135,2,"No","01","California","No",45
"7300",62136,1,"No","01","California","No",25
"7301",62137,1,"No","01","Illinois","No",40
"7302",62138,1,"No","01","California","Reported as Unknown",40
"7303",62138,2,"No","02","California","No",40
"7304",62139,1,"Yes","Unknown","Reported as Unknown","Yes, Too Fast for Conditions",65
"7305",62139,2,"No","02","California","No",65
"7306",62140,1,"No","02","California","Yes, Too Fast for Conditions",35
"7307",62141,1,"No","01","California","No",70
"7308",62142,1,"No","01","California","No",55
"7309",62143,1,"No","01","California","No",55
"7310",62144,1,"No","01","California","No",25
"7311",62145,1,"No","01","California","No",35
"7312",62145,2,"No","01","California","No",35
"7313",62146,1,"No","04","California","No",40
"7314",62147,1,"No","04","California","Yes, Exceeded Speed Limit",55
"7315",62148,1,"No","01","California","No",65
"7316",62148,2,"No","01","California","No",65
"7317",62148,3,"No","01","California","No",65
"7318",62149,1,"No","02","California","No",45
"7319",62150,1,"No","01","California","No",25
"7320",62150,2,"No","04","California","No",55
"7321",62151,1,"No","01","California","Yes, Too Fast for Conditions",55
"7322",62151,2,"No","04","California","No",55
"7323",62151,3,"No","01","Canada","No",55
"7324",62152,1,"No","03","California","No",45
"7325",62153,1,"No","01","California","Yes, Too Fast for Conditions",60
"7326",62153,2,"No","01","California","No",60
"7327",62153,3,"No","01","California","No",60
"7328",62154,1,"No","01","California","Yes, Too Fast for Conditions",50
"7329",62155,1,"No","02","California","No",55
"7330",62156,1,"No","01","California","No",35
"7331",62157,1,"No","01","California","No",25
"7332",62158,1,"No","01","California","No",50
"7333",62159,1,"No","01","California","Yes, Too Fast for Conditions",55
"7334",62159,2,"No","01","California","No",55
"7335",62160,1,"No","01","California","Yes, Too Fast for Conditions",65
"7336",62160,2,"No","01","California","No",65
"7337",62161,1,"No","01","California","No",55
"7338",62162,1,"No","01","California","No",35
"7339",62163,1,"No","01","California","Yes, Exceeded Speed Limit",35
"7340",62164,1,"Yes","Unknown","Reported as Unknown","No",0
"7341",62166,1,"No","01","California","No",65
"7342",62166,2,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",65
"7343",62167,1,"No","01","California","No",65
"7344",62168,1,"No","02","California","No",55
"7345",62168,2,"No","02","California","No",55
"7346",62169,1,"No","01","California","Yes, Too Fast for Conditions",55
"7347",62169,2,"No","01","California","No",55
"7348",62170,1,"No","01","California","No",55
"7349",62170,2,"No","02","California","No",55
"7350",62171,1,"No","01","California","No",55
"7351",62172,1,"No","01","California","Yes, Exceeded Speed Limit",45
"7352",62172,2,"No","01","California","No",45
"7353",62173,1,"No","01","Arizona","No",50
"7354",62174,1,"Yes","01","California","No",35
"7355",62175,1,"No","01","California","Yes, Too Fast for Conditions",35
"7356",62176,1,"No","01","California","Yes, Too Fast for Conditions",35
"7357",62176,2,"No","01","California","No",35
"7358",62177,1,"No","01","California","No",45
"7359",62178,1,"No","01","California","No",55
"7360",62179,1,"No","01","California","No",65
"7361",62180,1,"No","02","California","Yes, Too Fast for Conditions",45
"7362",62180,2,"No","01","California","Yes, Racing",45
"7363",62180,3,"No","01","California","No",45
"7364",62181,1,"No","01","California","No",65
"7365",62182,1,"No","01","California","No",40
"7366",62182,2,"Yes","Unknown","Reported as Unknown","No",40
"7367",62183,1,"No","01","California","Yes, Specifics Unknown",35
"7368",62184,1,"No","01","California","Yes, Specifics Unknown",35
"7369",62185,1,"No","03","California","No",45
"7370",62185,2,"No","01","California","No",40
"7371",62186,1,"No","01","New Mexico","No",40
"7372",62187,1,"Yes","01","Reported as Unknown","No",98
"7373",62188,1,"No","01","California","No",65
"7374",62189,1,"No","02","California","Yes, Too Fast for Conditions",50
"7375",62189,2,"No","01","California","No",50
"7376",62190,1,"No","01","California","Yes, Too Fast for Conditions",55
"7377",62190,2,"No","01","California","No",55
"7378",62191,1,"No","02","California","Yes, Too Fast for Conditions",55
"7379",62191,2,"No","01","California","No",55
"7380",62191,3,"No","01","Canada","No",55
"7381",62191,4,"No","01","California","No",55
"7382",62192,1,"No","01","California","Yes, Specifics Unknown",65
"7383",62193,1,"No","06","California","No",55
"7384",62193,2,"No","01","California","No",55
"7385",62194,1,"Yes","Unknown","Reported as Unknown","No",55
"7386",62195,1,"No","01","California","No",35
"7387",62196,1,"No","01","California","No",35
"7388",62197,1,"No","01","California","Yes, Too Fast for Conditions",45
"7389",62197,2,"No","02","California","No",25
"7390",62197,3,"No","01","California","No",45
"7391",62198,1,"No","01","California","No",55
"7392",62199,1,"No","01","California","Yes, Too Fast for Conditions",55
"7393",62199,2,"No","03","California","No",55
"7394",62199,3,"No","01","California","No",55
"7395",62200,1,"No","01","California","No",55
"7396",62200,2,"No","01","California","No",55
"7397",62200,3,"No","01","California","No",55
"7398",62201,1,"No","01","California","Yes, Too Fast for Conditions",55
"7399",62201,2,"No","02","Mexico","No",55
"7400",62202,1,"No","01","California","Yes, Specifics Unknown",55
"7401",62202,2,"No","01","California","No",55
"7402",62202,3,"No","01","California","No",55
"7403",62203,1,"No","01","California","Yes, Specifics Unknown",65
"7404",62203,2,"No","01","Other Foreign Country","No",65
"7405",62204,1,"No","01","California","Yes, Too Fast for Conditions",50
"7406",62204,2,"No","01","California","No",50
"7407",62205,1,"No","01","California","Yes, Too Fast for Conditions",50
"7408",62205,2,"No","01","California","No",50
"7409",62205,3,"No","02","California","No",50
"7410",62206,1,"No","01","California","No",40
"7411",62206,2,"No","01","California","No",35
"7412",62207,1,"No","03","California","No",35
"7413",62207,2,"No","01","California","No",35
"7414",62208,1,"No","01","California","Yes, Too Fast for Conditions",35
"7415",62208,2,"No","01","California","No",35
"7416",62209,1,"No","01","California","Yes, Exceeded Speed Limit",55
"7417",62209,2,"No","01","California","No",55
"7418",62210,1,"No","02","California","No",55
"7419",62211,1,"No","04","California","No",70
"7420",62212,1,"No","02","California","No",70
"7421",62213,1,"No","01","California","No",55
"7422",62214,1,"No","01","Washington","No",55
"7423",62215,1,"No","01","California","No",65
"7424",62215,2,"No","01","California","No",65
"7425",62216,1,"No","01","California","No",35
"7426",62216,2,"No","01","California","No",35
"7427",62217,1,"No","01","Texas","Yes, Too Fast for Conditions",70
"7428",62217,2,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",70
"7429",62218,1,"No","02","California","No",70
"7430",62219,1,"No","05","California","No",55
"7431",62220,1,"No","01","California","No",65
"7432",62221,1,"No","01","California","Yes, Specifics Unknown",65
"7433",62222,1,"No","01","California","No",65
"7434",62223,1,"No","01","California","Yes, Too Fast for Conditions",40
"7435",62224,1,"Yes","03","California","Yes, Exceeded Speed Limit",25
"7436",62225,1,"No","01","California","No",55
"7437",62226,1,"No","01","California","Yes, Too Fast for Conditions",65
"7438",62226,2,"No","01","California","No",65
"7439",62227,1,"No","01","California","No",45
"7440",62228,1,"No","01","California","Yes, Specifics Unknown",65
"7441",62229,1,"No","02","California","Yes, Too Fast for Conditions",45
"7442",62230,1,"No","01","California","No",25
"7443",62231,1,"Yes","01","California","Yes, Too Fast for Conditions",40
"7444",62231,2,"No","01","California","No",40
"7445",62231,3,"No","01","California","No",40
"7446",62231,4,"No","03","California","No",40
"7447",62231,5,"No","05","California","No",40
"7448",62231,6,"No","01","California","No",40
"7449",62231,7,"No","01","California","No",40
"7450",62231,8,"No","03","California","No",40
"7451",62231,9,"No","02","California","No",40
"7452",62231,10,"No","01","California","No",40
"7453",62231,11,"No","01","California","No",40
"7454",62232,1,"No","01","California","Yes, Too Fast for Conditions",35
"7455",62232,2,"No","01","California","No",35
"7456",62233,1,"No","01","California","No",50
"7457",62233,2,"No","02","New Jersey","No",50
"7458",62234,1,"No","02","California","No",50
"7459",62235,1,"No","01","California","Yes, Specifics Unknown",40
"7460",62235,2,"No","04","California","No",40
"7461",62235,3,"No","03","California","No",40
"7462",62236,1,"No","01","California","Yes, Too Fast for Conditions",70
"7463",62236,2,"No","01","California","No",70
"7464",62237,1,"No","01","California","No",55
"7465",62238,1,"No","05","California","No",70
"7466",62239,1,"No","01","California","No",55
"7467",62239,2,"No","01","California","No",55
"7468",62240,1,"No","01","California","Yes, Too Fast for Conditions",25
"7469",62241,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",45
"7470",62242,1,"No","01","California","No",35
"7471",62243,1,"No","01","California","Yes, Too Fast for Conditions",45
"7472",62243,2,"No","02","California","No",40
"7473",62244,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",35
"7474",62245,1,"No","01","California","No",40
"7475",62246,1,"No","01","California","Reported as Unknown",35
"7476",62247,1,"No","02","California","Yes, Specifics Unknown",45
"7477",62248,1,"No","03","California","No",45
"7478",62249,1,"No","01","California","Yes, Too Fast for Conditions",40
"7479",62250,1,"No","01","California","Yes, Too Fast for Conditions",35
"7480",62251,1,"No","01","California","No",45
"7481",62252,1,"Yes","Unknown","Reported as Unknown","Yes, Too Fast for Conditions",25
"7482",62253,1,"No","01","California","No",40
"7483",62254,1,"No","01","California","Yes, Too Fast for Conditions",70
"7484",62254,2,"No","02","California","No",70
"7485",62255,1,"No","01","California","No",65
"7486",62256,1,"No","02","California","No",65
"7487",62256,2,"No","01","California","No",65
"7488",62257,1,"No","01","California","No",65
"7489",62257,2,"No","01","California","No",65
"7490",62258,1,"No","02","California","No",65
"7491",62259,1,"No","01","California","No",35
"7492",62260,1,"No","01","California","No",55
"7493",62260,2,"No","01","California","No",55
"7494",62261,1,"No","01","California","No",55
"7495",62261,2,"No","02","California","No",55
"7496",62262,1,"No","01","California","No",55
"7497",62263,1,"No","01","California","No",55
"7498",62264,1,"No","02","California","No",65
"7499",62265,1,"No","01","California","Yes, Specifics Unknown",40
"7500",62266,1,"No","01","California","Yes, Too Fast for Conditions",25
"7501",62267,1,"No","01","California","Yes, Too Fast for Conditions",35
"7502",62268,1,"No","01","California","Yes, Too Fast for Conditions",45
"7503",62269,1,"No","02","California","No",25
"7504",62270,1,"No","01","California","Yes, Specifics Unknown",35
"7505",62271,1,"No","01","California","No",35
"7506",62272,1,"No","02","California","No",40
"7507",62273,1,"No","02","California","No",30
"7508",62274,1,"No","01","California","Yes, Too Fast for Conditions",45
"7509",62275,1,"No","01","California","No",30
"7510",62276,1,"No","01","California","No",40
"7511",62276,2,"No","01","California","No",40
"7512",62277,1,"No","01","California","Yes, Too Fast for Conditions",25
"7513",62278,1,"No","01","California","No",65
"7514",62279,1,"No","01","California","No",65
"7515",62280,1,"No","01","California","No",45
"7516",62280,2,"No","02","California","No",45
"7517",62281,1,"Yes","01","California","Reported as Unknown",40
"7518",62282,1,"Yes","01","California","No",45
"7519",62283,1,"No","01","California","No",45
"7520",62284,1,"No","01","California","No",30
"7521",62285,1,"No","01","California","No",25
"7522",62285,2,"No","01","California","No",35
"7523",62286,1,"Yes","01","California","No",35
"7524",62287,1,"No","01","California","Yes, Too Fast for Conditions",40
"7525",62287,2,"No","01","California","No",40
"7526",62288,1,"No","01","California","Reported as Unknown",60
"7527",62290,1,"No","01","California","No",30
"7528",62291,1,"No","04","California","Yes, Too Fast for Conditions",35
"7529",62292,1,"No","02","California","No",50
"7530",62292,2,"No","02","California","No",50
"7531",62293,1,"No","01","California","Yes, Too Fast for Conditions",45
"7532",62294,1,"No","04","California","Yes, Too Fast for Conditions",40
"7533",62294,2,"No","03","California","No",40
"7534",62294,3,"No","03","California","No",40
"7535",62295,1,"No","01","California","No",50
"7536",62296,1,"No","02","California","Yes, Too Fast for Conditions",35
"7537",62297,1,"No","01","California","No",25
"7538",62298,1,"Yes","Unknown","California","Yes, Too Fast for Conditions",65
"7539",62298,2,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",65
"7540",62299,1,"No","01","California","No",65
"7541",62300,1,"No","01","California","Yes, Too Fast for Conditions",55
"7542",62300,2,"No","01","California","No",55
"7543",62301,1,"No","03","California","No",65
"7544",62302,1,"Yes","Unknown","Reported as Unknown","No",45
"7545",62303,1,"No","01","California","No",55
"7546",62304,1,"No","01","California","No",65
"7547",62305,1,"No","01","California","No",65
"7548",62306,1,"No","01","Illinois","Reported as Unknown",55
"7549",62307,1,"No","01","California","No",35
"7550",62308,1,"No","01","California","No",0
"7551",62308,2,"No","01","California","No",55
"7552",62308,3,"No","01","California","Yes, Too Fast for Conditions",55
"7553",62309,1,"No","01","California","Yes, Too Fast for Conditions",55
"7554",62310,1,"No","01","California","Yes, Too Fast for Conditions",65
"7555",62310,2,"No","01","California","No",65
"7556",62311,1,"No","02","California","No",55
"7557",62311,2,"No","01","California","No",55
"7558",62312,1,"No","05","California","No",50
"7559",62313,1,"No","01","California","Yes, Too Fast for Conditions",70
"7560",62313,2,"No","01","California","No",70
"7561",62313,3,"No","01","California","No",70
"7562",62314,1,"No","02","California","No",35
"7563",62314,2,"No","01","California","No",45
"7564",62315,1,"No","01","California","No",50
"7565",62315,2,"No","01","California","No",50
"7566",62316,1,"No","01","California","No",65
"7567",62316,2,"No","01","California","No",65
"7568",62317,1,"No","01","California","No",45
"7569",62318,1,"No","01","California","No",25
"7570",62318,2,"No","01","California","No",45
"7571",62319,1,"No","01","California","No",50
"7572",62320,1,"No","02","California","No",55
"7573",62320,2,"No","02","California","No",55
"7574",62321,1,"No","01","California","No",35
"7575",62322,1,"No","01","California","No",40
"7576",62323,1,"No","01","California","No",40
"7577",62324,1,"No","01","Washington","No",35
"7578",62325,1,"No","02","California","Yes, Too Fast for Conditions",55
"7579",62326,1,"No","02","California","No",45
"7580",62327,1,"No","01","California","No",70
"7581",62328,1,"Yes","Unknown","Reported as Unknown","No",0
"7582",62329,1,"No","01","California","No",50
"7583",62330,1,"No","01","California","No",0
"7584",62331,1,"No","01","California","No",55
"7585",62332,1,"Yes","Unknown","Reported as Unknown","No",35
"7586",62333,1,"No","01","California","No",55
"7587",62334,1,"No","02","California","No",55
"7588",62334,2,"No","01","California","No",55
"7589",62335,1,"No","02","California","No",35
"7590",62335,2,"No","01","California","No",35
"7591",62336,1,"No","01","California","No",25
"7592",62336,2,"No","01","California","No",25
"7593",62337,1,"No","01","California","No",55
"7594",62338,1,"No","01","California","Reported as Unknown",55
"7595",62339,1,"No","01","California","Yes, Too Fast for Conditions",40
"7596",62339,2,"No","01","California","No",40
"7597",62340,1,"No","01","California","No",55
"7598",62340,2,"No","01","California","No",55
"7599",62341,1,"No","02","California","No",65
"7600",62342,1,"No","02","California","Yes, Exceeded Speed Limit",40
"7601",62342,2,"No","01","California","No",40
"7602",62343,1,"No","03","California","No",45
"7603",62343,2,"No","01","California","Yes, Too Fast for Conditions",0
"7604",62343,3,"Yes","Unknown","Reported as Unknown","Reported as Unknown",45
"7605",62344,1,"No","01","California","Yes, Too Fast for Conditions",35
"7606",62344,2,"No","02","California","No",35
"7607",62345,1,"No","01","California","No",45
"7608",62345,2,"No","02","California","No",45
"7609",62346,1,"Yes","01","California","Reported as Unknown",50
"7610",62347,1,"No","01","California","No",25
"7611",62348,1,"No","01","California","No",25
"7612",62349,1,"No","01","California","No",45
"7613",62349,2,"No","02","California","No",45
"7614",62350,1,"No","02","California","Yes, Too Fast for Conditions",50
"7615",62351,1,"No","01","California","No",25
"7616",62351,2,"No","01","California","Yes, Specifics Unknown",25
"7617",62352,1,"No","01","California","No",25
"7618",62353,1,"No","01","California","Yes, Too Fast for Conditions",25
"7619",62354,1,"No","01","California","Yes, Too Fast for Conditions",30
"7620",62355,1,"No","04","California","Yes, Too Fast for Conditions",55
"7621",62355,2,"No","01","California","No",55
"7622",62355,3,"No","01","California","No",55
"7623",62356,1,"No","01","California","No",45
"7624",62357,1,"No","01","California","Reported as Unknown",40
"7625",62357,2,"No","01","California","No",40
"7626",62358,1,"No","01","California","No",60
"7627",62358,2,"No","04","California","Yes, Too Fast for Conditions",60
"7628",62358,3,"No","01","California","No",60
"7629",62359,1,"No","01","California","No",35
"7630",62360,1,"No","01","California","No",55
"7631",62361,1,"Yes","Unknown","Reported as Unknown","Yes, Exceeded Speed Limit",25
"7632",62361,2,"No","04","California","Yes, Too Fast for Conditions",30
"7633",62361,3,"No","01","California","No",25
"7634",62362,1,"No","01","California","Yes, Too Fast for Conditions",40
"7635",62362,2,"No","02","California","No",40
"7636",62362,3,"No","01","California","No",40
"7637",62362,4,"No","01","California","No",40
"7638",62363,1,"No","01","California","Yes, Too Fast for Conditions",40
"7639",62363,2,"No","02","California","No",40
"7640",62364,1,"No","01","California","No",40
"7641",62365,1,"No","01","Oregon","Yes, Too Fast for Conditions",40
"7642",62366,1,"No","01","California","No",40
"7643",62367,1,"No","01","California","No",70
"7644",62368,1,"No","01","California","No",55
"7645",62369,1,"No","01","California","No",55
"7646",62369,2,"No","02","California","No",0
"7647",62370,1,"No","01","California","Yes, Specifics Unknown",55
"7648",62370,2,"No","02","California","No",55
"7649",62371,1,"No","02","California","Yes, Too Fast for Conditions",55
"7650",62371,2,"No","01","California","No",55
"7651",62372,1,"No","03","California","No",65
"7652",62372,2,"No","01","California","No",65
"7653",62373,1,"No","01","California","Yes, Too Fast for Conditions",40
"7654",62374,1,"No","02","California","No",40
"7655",62375,1,"No","02","California","Yes, Too Fast for Conditions",35
"7656",62376,1,"No","01","California","Yes, Too Fast for Conditions",60
"7657",62376,2,"No","04","California","No",0
"7658",62377,1,"No","01","California","No",55
"7659",62377,2,"No","04","California","No",55
"7660",62378,1,"No","01","California","Yes, Too Fast for Conditions",55
"7661",62378,2,"No","01","California","No",55
"7662",62379,1,"No","01","California","No",55
"7663",62380,1,"No","01","California","Yes, Too Fast for Conditions",55
"7664",62380,2,"No","02","California","No",55
"7665",62381,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",55
"7666",62382,1,"No","01","California","No",55
"7667",62382,2,"No","01","California","No",55
"7668",62383,1,"No","02","California","No",45
"7669",62384,1,"No","01","California","Reported as Unknown",60
"7670",62385,1,"No","01","California","Yes, Too Fast for Conditions",55
"7671",62386,1,"No","01","California","No",55
"7672",62386,2,"No","01","Mississippi","No",55
"7673",62387,1,"No","03","California","Yes, Too Fast for Conditions",40
"7674",62387,2,"No","03","California","No",40
"7675",62388,1,"No","01","California","Yes, Too Fast for Conditions",50
"7676",62388,2,"No","01","California","No",50
"7677",62389,1,"No","01","California","No",45
"7678",62389,2,"No","01","California","No",35
